STAID, SOUID,    DATE,   TN, Q_TN
   274,   921,18511026,   73,    0
   274,   921,18511027,   65,    0
   274,   921,18511028,   28,    0
   274,   921,18511029,    1,    0
   274,   921,18511030,   12,    0
   274,   921,18511031,   21,    0
   274,   921,18511101,   24,    0
   274,   921,18511102,    1,    0
   274,   921,18511103,   -6,    0
   274,   921,18511104,  -31,    0
   274,   921,18511105,   21,    0
   274,   921,18511106,   29,    0
   274,   921,18511107,   38,    0
   274,   921,18511108,   50,    0
   274,   921,18511109,   47,    0
   274,   921,18511110,   22,    0
   274,   921,18511111,   22,    0
   274,   921,18511112,  -18,    0
   274,   921,18511113,   23,    0
   274,   921,18511114,  -17,    0
   274,   921,18511115,  -39,    0
   274,   921,18511116,  -32,    0
   274,   921,18511117,  -17,    0
   274,   921,18511118,  -71,    0
   274,   921,18511119,  -17,    0
   274,   921,18511120,  -27,    0
   274,   921,18511121,   18,    0
   274,   921,18511122,  -32,    0
   274,   921,18511123,   -7,    0
   274,   921,18511124,  -22,    0
   274,   921,18511125,  -11,    0
   274,   921,18511126,  -11,    0
   274,   921,18511127,  -21,    0
   274,   921,18511128,  -54,    0
   274,   921,18511129,  -43,    0
   274,   921,18511130,  -39,    0
   274,   921,18511201,  -11,    0
   274,   921,18511202,   17,    0
   274,   921,18511203,  -22,    0
   274,   921,18511204,   18,    0
   274,   921,18511205,   62,    0
   274,   921,18511206,   66,    0
   274,   921,18511207,   66,    0
   274,   921,18511208,   18,    0
   274,   921,18511209,   78,    0
   274,   921,18511210,   39,    0
   274,   921,18511211,  -19,    0
   274,   921,18511212,  -20,    0
   274,   921,18511213,   24,    0
   274,   921,18511214,   22,    0
   274,   921,18511215,   16,    0
   274,   921,18511216,   46,    0
   274,   921,18511217,   24,    0
   274,   921,18511218,   28,    0
   274,   921,18511219,   72,    0
   274,   921,18511220,   81,    0
   274,   921,18511221,   49,    0
   274,   921,18511222,    0,    0
   274,   921,18511223,   -1,    0
   274,   921,18511224,  -28,    0
   274,   921,18511225,   -2,    0
   274,   921,18511226,  -62,    0
   274,   921,18511227,  -31,    0
   274,   921,18511228,    5,    0
   274,   921,18511229,   17,    0
   274,   921,18511230,  -27,    0
   274,   921,18511231,  -17,    0
   274,   921,18520101,    0,    0
   274,   921,18520102,  -22,    0
   274,   921,18520103,  -18,    0
   274,   921,18520104,  -34,    0
   274,   921,18520105,   -6,    0
   274,   921,18520106,   24,    0
   274,   921,18520107,   11,    0
   274,   921,18520108,    5,    0
   274,   921,18520109,  -24,    0
   274,   921,18520110,  -11,    0
   274,   921,18520111,   64,    0
   274,   921,18520112,   16,    0
   274,   921,18520113,   28,    0
   274,   921,18520114,   56,    0
   274,   921,18520115,   63,    0
   274,   921,18520116,   32,    0
   274,   921,18520117,   -2,    0
   274,   921,18520118,    2,    0
   274,   921,18520119,   16,    0
   274,   921,18520120,    3,    0
   274,   921,18520121,   27,    0
   274,   921,18520122,   11,    0
   274,   921,18520123,    6,    0
   274,   921,18520124,    1,    0
   274,   921,18520125,   22,    0
   274,   921,18520126,   44,    0
   274,   921,18520127,  -31,    0
   274,   921,18520128,  -33,    0
   274,   921,18520129,   10,    0
   274,   921,18520130,   10,    0
   274,   921,18520131,   19,    0
   274,   921,18520201,   66,    0
   274,   921,18520202,   33,    0
   274,   921,18520203,   32,    0
   274,   921,18520204,   73,    0
   274,   921,18520205,   66,    0
   274,   921,18520206,    5,    0
   274,   921,18520207,   39,    0
   274,   921,18520208,   39,    0
   274,   921,18520209,    0,    0
   274,   921,18520210,  -27,    0
   274,   921,18520211,  -28,    0
   274,   921,18520212,   -6,    0
   274,   921,18520213,    5,    0
   274,   921,18520214,   -6,    0
   274,   921,18520215,   23,    0
   274,   921,18520216,   61,    0
   274,   921,18520217,   37,    0
   274,   921,18520218,  -15,    0
   274,   921,18520219,  -39,    0
   274,   921,18520220,  -60,    0
   274,   921,18520221,    3,    0
   274,   921,18520222,  -23,    0
   274,   921,18520223,  -10,    0
   274,   921,18520224,    2,    0
   274,   921,18520225,    4,    0
   274,   921,18520226,   -3,    0
   274,   921,18520227,   17,    0
   274,   921,18520228,   -2,    0
   274,   921,18520229,  -31,    0
   274,   921,18520301,    8,    0
   274,   921,18520302,  -41,    0
   274,   921,18520303,  -51,    0
   274,   921,18520304,  -76,    0
   274,   921,18520305,  -64,    0
   274,   921,18520306,  -44,    0
   274,   921,18520307,  -23,    0
   274,   921,18520308,   -6,    0
   274,   921,18520309,    4,    0
   274,   921,18520310,  -18,    0
   274,   921,18520311,   12,    0
   274,   921,18520312,  -23,    0
   274,   921,18520313,  -34,    0
   274,   921,18520314,   12,    0
   274,   921,18520315,   28,    0
   274,   921,18520316,   37,    0
   274,   921,18520317,   -1,    0
   274,   921,18520318,  -21,    0
   274,   921,18520319,  -44,    0
   274,   921,18520320,   -4,    0
   274,   921,18520321,   43,    0
   274,   921,18520322,    0,    0
   274,   921,18520323,  -28,    0
   274,   921,18520324,  -24,    0
   274,   921,18520325,    5,    0
   274,   921,18520326,  -11,    0
   274,   921,18520327,  -54,    0
   274,   921,18520328,   16,    0
   274,   921,18520329,   64,    0
   274,   921,18520330,   51,    0
   274,   921,18520331,   34,    0
   274,   921,18520401,  -26,    0
   274,   921,18520402,  -36,    0
   274,   921,18520403,  -23,    0
   274,   921,18520404,  -11,    0
   274,   921,18520405,   33,    0
   274,   921,18520406,   39,    0
   274,   921,18520407,   39,    0
   274,   921,18520408,   -6,    0
   274,   921,18520409,  -21,    0
   274,   921,18520410,   -6,    0
   274,   921,18520411,    9,    0
   274,   921,18520412,  -22,    0
   274,   921,18520413,   -6,    0
   274,   921,18520414,   16,    0
   274,   921,18520415,   40,    0
   274,   921,18520416,  -33,    0
   274,   921,18520417,   15,    0
   274,   921,18520418,    3,    0
   274,   921,18520419,  -43,    0
   274,   921,18520420,  -47,    0
   274,   921,18520421,   38,    0
   274,   921,18520422,   59,    0
   274,   921,18520423,   39,    0
   274,   921,18520424,   -3,    0
   274,   921,18520425,   11,    0
   274,   921,18520426,  -17,    0
   274,   921,18520427,  -23,    0
   274,   921,18520428,   65,    0
   274,   921,18520429,   83,    0
   274,   921,18520430,   58,    0
   274,   921,18520501,    8,    0
   274,   921,18520502,  -23,    0
   274,   921,18520503,  -17,    0
   274,   921,18520504,  -17,    0
   274,   921,18520505,   13,    0
   274,   921,18520506,   11,    0
   274,   921,18520507,   76,    0
   274,   921,18520508,   68,    0
   274,   921,18520509,   75,    0
   274,   921,18520510,   46,    0
   274,   921,18520511,   73,    0
   274,   921,18520512,   83,    0
   274,   921,18520513,   63,    0
   274,   921,18520514,   49,    0
   274,   921,18520515,   57,    0
   274,   921,18520516,   81,    0
   274,   921,18520517,  111,    0
   274,   921,18520518,  100,    0
   274,   921,18520519,   47,    0
   274,   921,18520520,   83,    0
   274,   921,18520521,   78,    0
   274,   921,18520522,   61,    0
   274,   921,18520523,   56,    0
   274,   921,18520524,   79,    0
   274,   921,18520525,   78,    0
   274,   921,18520526,   73,    0
   274,   921,18520527,   72,    0
   274,   921,18520528,   67,    0
   274,   921,18520529,   15,    0
   274,   921,18520530,   38,    0
   274,   921,18520531,   32,    0
   274,   921,18520601,   77,    0
   274,   921,18520602,   87,    0
   274,   921,18520603,   68,    0
   274,   921,18520604,   57,    0
   274,   921,18520605,  111,    0
   274,   921,18520606,  119,    0
   274,   921,18520607,  106,    0
   274,   921,18520608,  122,    0
   274,   921,18520609,   93,    0
   274,   921,18520610,   61,    0
   274,   921,18520611,   34,    0
   274,   921,18520612,   61,    0
   274,   921,18520613,   89,    0
   274,   921,18520614,   94,    0
   274,   921,18520615,   84,    0
   274,   921,18520616,   88,    0
   274,   921,18520617,   88,    0
   274,   921,18520618,  100,    0
   274,   921,18520619,   88,    0
   274,   921,18520620,  122,    0
   274,   921,18520621,   81,    0
   274,   921,18520622,   66,    0
   274,   921,18520623,   69,    0
   274,   921,18520624,   76,    0
   274,   921,18520625,  117,    0
   274,   921,18520626,   88,    0
   274,   921,18520627,  105,    0
   274,   921,18520628,  128,    0
   274,   921,18520629,  116,    0
   274,   921,18520630,   94,    0
   274,   921,18520701,   91,    0
   274,   921,18520702,  127,    0
   274,   921,18520703,  108,    0
   274,   921,18520704,  142,    0
   274,   921,18520705,  167,    0
   274,   921,18520706,  156,    0
   274,   921,18520707,  102,    0
   274,   921,18520708,  113,    0
   274,   921,18520709,  150,    0
   274,   921,18520710,  122,    0
   274,   921,18520711,  116,    0
   274,   921,18520712,  134,    0
   274,   921,18520713,  142,    0
   274,   921,18520714,  154,    0
   274,   921,18520715,  116,    0
   274,   921,18520716,  173,    0
   274,   921,18520717,  113,    0
   274,   921,18520718,  112,    0
   274,   921,18520719,  144,    0
   274,   921,18520720,  144,    0
   274,   921,18520721,  116,    0
   274,   921,18520722,   93,    0
   274,   921,18520723,  103,    0
   274,   921,18520724,  127,    0
   274,   921,18520725,  144,    0
   274,   921,18520726,  150,    0
   274,   921,18520727,  101,    0
   274,   921,18520728,  101,    0
   274,   921,18520729,  106,    0
   274,   921,18520730,  128,    0
   274,   921,18520731,  111,    0
   274,   921,18520801,  110,    0
   274,   921,18520802,  116,    0
   274,   921,18520803,   89,    0
   274,   921,18520804,  100,    0
   274,   921,18520805,  118,    0
   274,   921,18520806,  126,    0
   274,   921,18520807,  118,    0
   274,   921,18520808,  105,    0
   274,   921,18520809,   88,    0
   274,   921,18520810,  116,    0
   274,   921,18520811,  125,    0
   274,   921,18520812,  116,    0
   274,   921,18520813,  104,    0
   274,   921,18520814,  127,    0
   274,   921,18520815,  100,    0
   274,   921,18520816,  152,    0
   274,   921,18520817,  144,    0
   274,   921,18520818,  135,    0
   274,   921,18520819,  127,    0
   274,   921,18520820,  139,    0
   274,   921,18520821,  133,    0
   274,   921,18520822,  130,    0
   274,   921,18520823,  145,    0
   274,   921,18520824,  150,    0
   274,   921,18520825,  152,    0
   274,   921,18520826,  105,    0
   274,   921,18520827,  121,    0
   274,   921,18520828,  128,    0
   274,   921,18520829,  112,    0
   274,   921,18520830,   88,    0
   274,   921,18520831,  112,    0
   274,   921,18520901,   92,    0
   274,   921,18520902,   91,    0
   274,   921,18520903,  102,    0
   274,   921,18520904,  131,    0
   274,   921,18520905,  129,    0
   274,   921,18520906,  126,    0
   274,   921,18520907,  144,    0
   274,   921,18520908,  149,    0
   274,   921,18520909,  147,    0
   274,   921,18520910,  117,    0
   274,   921,18520911,   89,    0
   274,   921,18520912,   82,    0
   274,   921,18520913,   79,    0
   274,   921,18520914,   92,    0
   274,   921,18520915,   74,    0
   274,   921,18520916,   11,    0
   274,   921,18520917,   36,    0
   274,   921,18520918,  118,    0
   274,   921,18520919,  101,    0
   274,   921,18520920,   83,    0
   274,   921,18520921,   33,    0
   274,   921,18520922,   92,    0
   274,   921,18520923,   57,    0
   274,   921,18520924,   57,    0
   274,   921,18520925,   62,    0
   274,   921,18520926,  108,    0
   274,   921,18520927,  112,    0
   274,   921,18520928,  111,    0
   274,   921,18520929,   85,    0
   274,   921,18520930,   50,    0
   274,   921,18521001,   49,    0
   274,   921,18521002,   57,    0
   274,   921,18521003,   22,    0
   274,   921,18521004,  102,    0
   274,   921,18521005,   57,    0
   274,   921,18521006,   52,    0
   274,   921,18521007,   47,    0
   274,   921,18521008,   -6,    0
   274,   921,18521009,   28,    0
   274,   921,18521010,   49,    0
   274,   921,18521011,   32,    0
   274,   921,18521012,   17,    0
   274,   921,18521013,   39,    0
   274,   921,18521014,   89,    0
   274,   921,18521015,   84,    0
   274,   921,18521016,   68,    0
   274,   921,18521017,   38,    0
   274,   921,18521018,    5,    0
   274,   921,18521019,    0,    0
   274,   921,18521020,   43,    0
   274,   921,18521021,  111,    0
   274,   921,18521022,  111,    0
   274,   921,18521023,   66,    0
   274,   921,18521024,   45,    0
   274,   921,18521025,   18,    0
   274,   921,18521026,    9,    0
   274,   921,18521027,   45,    0
   274,   921,18521028,    3,    0
   274,   921,18521029,   56,    0
   274,   921,18521030,   97,    0
   274,   921,18521031,  106,    0
   274,   921,18521101,  144,    0
   274,   921,18521102,   97,    0
   274,   921,18521103,   39,    0
   274,   921,18521104,   90,    0
   274,   921,18521105,   56,    0
   274,   921,18521106,  111,    0
   274,   921,18521107,  122,    0
   274,   921,18521108,  136,    0
   274,   921,18521109,   92,    0
   274,   921,18521110,   62,    0
   274,   921,18521111,   81,    0
   274,   921,18521112,   72,    0
   274,   921,18521113,   77,    0
